filename	path	sliced_path	bytes
HG02602-11a-2_S12_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02602/raw_data/hic/HG02602-11a-2_S12_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02602/raw_data/hic	19909762435
HG02602-11a-2_S12_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02602/raw_data/hic/HG02602-11a-2_S12_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02602/raw_data/hic	19671618047
HG02273-1_S17_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-1_S17_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	8285494556
HG02273-1_S17_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-1_S17_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	8583914673
HG02273-1_S17_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-1_S17_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	8321202970
HG02273-1_S17_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-1_S17_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	8676279401
HG02273-1_S17_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-1_S17_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	7944725551
HG02273-1_S17_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-1_S17_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	8220826491
HG02273-1_S17_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-1_S17_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	7920968801
HG02273-1_S17_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-1_S17_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	8185680808
HG02273-1_S17i_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-1_S17i_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	16107582092
HG02273-1_S17i_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-1_S17i_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	16736771250
HG02273-1_S17i_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-1_S17i_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	16224169373
HG02273-1_S17i_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-1_S17i_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	17404563440
HG02273-1_S17i_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-1_S17i_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	13147128730
HG02273-1_S17i_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-1_S17i_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	14313453415
HG02273-1_S17i_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-1_S17i_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	11206516161
HG02273-1_S17i_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-1_S17i_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	12366429122
HG02273-2_S19_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-2_S19_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	7973097389
HG02273-2_S19_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-2_S19_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	8388005538
HG02273-2_S19_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-2_S19_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	8055166872
HG02273-2_S19_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-2_S19_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	8524122094
HG02273-2_S19_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-2_S19_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	7336524822
HG02273-2_S19_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-2_S19_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	7695082848
HG02273-2_S19_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-2_S19_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	7507751942
HG02273-2_S19_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-2_S19_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	7859911622
HG02273-2_S19i_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-2_S19i_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	18585382167
HG02273-2_S19i_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-2_S19i_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	19741953422
HG02273-2_S19i_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-2_S19i_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	20610071343
HG02273-2_S19i_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-2_S19i_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	22583345520
HG02273-2_S19i_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-2_S19i_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	15704578494
HG02273-2_S19i_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-2_S19i_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	17411113877
HG02273-2_S19i_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-2_S19i_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	13058124110
HG02273-2_S19i_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-2_S19i_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic	14652636032
HG03710-17a-1_S3_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-1_S3_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic	7190206722
HG03710-17a-1_S3_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-1_S3_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic	7655658511
HG03710-17a-1_S3_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-1_S3_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic	7297591190
HG03710-17a-1_S3_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-1_S3_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic	7796191045
HG03710-17a-1_S3_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-1_S3_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic	7392126968
HG03710-17a-1_S3_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-1_S3_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic	7863602493
HG03710-17a-1_S3_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-1_S3_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic	7482627076
HG03710-17a-1_S3_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-1_S3_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic	8018828840
HG03710-17a-2_S4_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-2_S4_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic	4848297604
HG03710-17a-2_S4_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-2_S4_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic	5107192258
HG03710-17a-2_S4_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-2_S4_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic	4874585348
HG03710-17a-2_S4_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-2_S4_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic	5148092462
HG03710-17a-2_S4_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-2_S4_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic	4920599879
HG03710-17a-2_S4_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-2_S4_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic	5520371462
HG03710-17a-2_S4_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-2_S4_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic	4934051187
HG03710-17a-2_S4_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic/HG03710-17a-2_S4_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG03710/raw_data/hic	5229094745
NWM202a-1_S17_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic/NWM202a-1_S17_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic	10713747247
NWM202a-1_S17_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic/NWM202a-1_S17_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic	10539603437
NWM202a-1_S17_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic/NWM202a-1_S17_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic	10736710881
NWM202a-1_S17_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic/NWM202a-1_S17_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic	10620432184
NWM202a-1_S17_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic/NWM202a-1_S17_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic	8403496986
NWM202a-1_S17_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic/NWM202a-1_S17_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic	8304465946
NWM202a-1_S17_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic/NWM202a-1_S17_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic	10652697566
NWM202a-1_S17_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic/NWM202a-1_S17_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic	10518088472
NWM202a-2_S19_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic/NWM202a-2_S19_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic	12581013148
NWM202a-2_S19_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic/NWM202a-2_S19_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic	12346654836
NWM202a-2_S19_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic/NWM202a-2_S19_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic	12584763597
NWM202a-2_S19_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic/NWM202a-2_S19_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic	12419170229
NWM202a-2_S19_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic/NWM202a-2_S19_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic	10062066128
NWM202a-2_S19_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic/NWM202a-2_S19_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic	9920288718
NWM202a-2_S19_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic/NWM202a-2_S19_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic	12492034864
NWM202a-2_S19_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic/NWM202a-2_S19_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01978/raw_data/hic	12303788156
NWM225b-1_S7_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic/NWM225b-1_S7_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic	8794769253
NWM225b-1_S7_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic/NWM225b-1_S7_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic	9106773317
NWM225b-1_S7_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic/NWM225b-1_S7_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic	8926071296
NWM225b-1_S7_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic/NWM225b-1_S7_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic	9238031759
NWM225b-1_S7_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic/NWM225b-1_S7_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic	9012551449
NWM225b-1_S7_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic/NWM225b-1_S7_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic	9395629243
NWM225b-1_S7_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic/NWM225b-1_S7_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic	9264177182
NWM225b-1_S7_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic/NWM225b-1_S7_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic	9714075752
NWM225b-2_S14_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic/NWM225b-2_S14_L001_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic	7330026454
NWM225b-2_S14_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic/NWM225b-2_S14_L001_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic	7585770686
NWM225b-2_S14_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic/NWM225b-2_S14_L002_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic	7520193776
NWM225b-2_S14_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic/NWM225b-2_S14_L002_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic	7780535410
NWM225b-2_S14_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic/NWM225b-2_S14_L003_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic	7609315269
NWM225b-2_S14_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic/NWM225b-2_S14_L003_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic	7923690452
NWM225b-2_S14_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic/NWM225b-2_S14_L004_R1_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic	7766350761
NWM225b-2_S14_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic/NWM225b-2_S14_L004_R2_001.fastq.gz	s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic	8133186335
SE5138_NWM052-3_S9_L001_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L001_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1634200831
SE5138_NWM052-3_S9_L001_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L001_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1850944376
SE5138_NWM052-3_S9_L002_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L002_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1489886287
SE5138_NWM052-3_S9_L002_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L002_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1691437493
SE5138_NWM052-3_S9_L003_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L003_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1606683460
SE5138_NWM052-3_S9_L003_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L003_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1824300233
SE5138_NWM052-3_S9_L004_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L004_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1559227614
SE5138_NWM052-3_S9_L004_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L004_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1779885596
SE5138_NWM052-3_S9_L005_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L005_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1574884382
SE5138_NWM052-3_S9_L005_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L005_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1788266244
SE5138_NWM052-3_S9_L006_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L006_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1579057162
SE5138_NWM052-3_S9_L006_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L006_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1798364562
SE5138_NWM052-3_S9_L007_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L007_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1587943444
SE5138_NWM052-3_S9_L007_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L007_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1797054465
SE5138_NWM052-3_S9_L008_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L008_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1558262993
SE5138_NWM052-3_S9_L008_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L008_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1751747360
SE5138_NWM052-4_S10_L001_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L001_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1568874075
SE5138_NWM052-4_S10_L001_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L001_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1786216376
SE5138_NWM052-4_S10_L002_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L002_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1458193273
SE5138_NWM052-4_S10_L002_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L002_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1666228429
SE5138_NWM052-4_S10_L003_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L003_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1546911588
SE5138_NWM052-4_S10_L003_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L003_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1765901804
SE5138_NWM052-4_S10_L004_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L004_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1510779121
SE5138_NWM052-4_S10_L004_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L004_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1734582560
SE5138_NWM052-4_S10_L005_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L005_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1523868523
SE5138_NWM052-4_S10_L005_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L005_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1741629610
SE5138_NWM052-4_S10_L006_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L006_R1_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1526233469
SE5138_NWM052-4_S10_L006_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L006_R2_001.trimmed.fastq.gz	s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic	1749772246
